cod_cliente,clt_nombre,clit_apellido_paterno,clit_apellido_materno,clt_fec_nac,clt_direcc,clt_sexo,clt_pais_nac,clt_nacionalidad,clt_tipo,clt_razon_social,clt_fec_constitucion
44590369,René,Olivera,Arriaga,1919-06-28,Calzada Sur Pizarro 539 Interior 934 -- San Octavio de la Montaña --  CHIH 95261,M,México,México,1,,
17444125,Verónica,Sarabia,Valdivia,1961-03-21,Eje vial Anguiano 701 744 -- Nueva Bangladesh --  NL 21954,M,México,México,1,,
18458671,Humberto,Casillas,Sarabia,1978-05-13,Corredor Rivera 203 Interior 422 -- San Raquel los bajos --  TLAX 55979,M,México,México,1,,
41565056,Asunción,Franco,Yáñez,1908-04-19,Continuación Chiapas 182 Edif. 880  --  Depto. 650 -- Vieja Eslovaquia --  GTO 88516-1254,M,México,México,1,,
66106364,Diego,Sandoval,Enríquez,1924-01-09,Circuito Austria 452 Interior 724 -- Nueva Samoa --  NAY 68634,M,México,México,1,,
14474699,María Teresa,Escamilla,Villareal,1965-03-24,Avenida Posada 003 Edif. 138  --  Depto. 725 -- San Olga los bajos --  Q. ROO 49179-8497,M,México,México,1,,
27200391,José María,Lozano,Tórrez,1936-04-21,Periférico Suecia 383 Edif. 355  --  Depto. 257 -- San Ángela los bajos --  DF 22581-7551,M,México,México,1,,
51284930,Amanda,Cabán,Urbina,1927-10-20,Avenida Sur Ruelas 823 622 -- Nueva Filipinas --  SON 86816,M,México,México,1,,
17561532,Eloy,Iglesias,Santacruz,1983-02-09,Andador Sur Mesa 844 Interior 441 -- Vieja Kiribati --  HGO 95024-4422,M,México,México,1,,
40841618,Eva,Domínguez,Valladares,1940-02-01,Eje vial Norte Tijerina 409 623 -- Nueva Reino Unido de Gran Bretaña e Irlanda del Norte --  CHIS 78761,M,México,México,1,,
55784740,Wilfrido,Villa,Mayorga,2002-04-29,Diagonal Nuevo León 478 Edif. 834  --  Depto. 777 -- Vieja Argentina --  TAB 38420,M,México,México,1,,
85564336,Roberto,Soliz,Bonilla,1909-08-21,Ampliación Irlanda 766 082 -- Vieja Bulgaria --  MICH 51974-5759,M,México,México,1,,
08892676,Noemí,Herrera,Holguín,1959-03-19,Avenida Aguascalientes 755 Interior 748 -- San Anel los altos --  CHIS 36165-4139,M,México,México,1,,
31503877,Nicolás,Tamayo,Méndez,1906-07-29,Periférico Vanuatu 817 Interior 668 -- Nueva Islas Salomón --  DF 43656,M,México,México,1,,
36669165,Esteban,Huerta,Alemán,1938-06-13,Corredor Sur Montoya 329 Edif. 672  --  Depto. 723 -- San Liliana de la Montaña --  HGO 70971,M,México,México,1,,
16916890,Yolanda,Montoya,Villareal,1931-09-13,Corredor Armenia 868 372 -- Nueva Eslovenia --  Q. ROO 24637,M,México,México,1,,
22602138,Arturo,Zaragoza,Mejía,1931-10-03,Ampliación Rascón 060 680 -- San Claudia los altos --  MICH 08237-0995,M,México,México,1,,
32401707,Margarita,Rosales,Colón,1971-12-06,Diagonal Sur Roybal 513 Edif. 541  --  Depto. 990 -- San Ignacio los altos --  CAMP 31826,M,México,México,1,,
69285875,Silvia,Cornejo,Jaime,1979-05-21,Circuito Sur Escamilla 764 Interior 429 -- Vieja Eslovaquia --  NL 68399,M,México,México,1,,
16499119,Jesús,Salgado,Limón,1997-01-30,Retorno Papua Nueva Guinea 597 Edif. 468  --  Depto. 107 -- Nueva Letonia --  VER 19805,M,México,México,1,,
09636958,Gloria,Angulo,Arias,1997-08-28,Circunvalación Sur Reyes 813 Interior 291 -- San Ramón de la Montaña --  JAL 85025-9573,M,México,México,1,,
14935015,Aurelio,Magaña,Casárez,1981-05-23,Viaducto Georgia 132 Edif. 751  --  Depto. 914 -- Nueva Gabón --  NAY 39821,M,México,México,1,,
99476397,Omar,Casares,Ferrer,1952-09-17,Calzada Vela 836 935 -- San Jesús los bajos --  MOR 07960,M,México,México,1,,
37006402,Clara,Almonte,Bustamante,1966-10-16,Retorno Concepción 074 Edif. 072  --  Depto. 418 -- Vieja Israel --  MEX 06854,M,México,México,1,,
50329199,Marisol,Zúñiga,Meraz,1966-03-29,Calle Carrero 506 Edif. 402  --  Depto. 361 -- Nueva República Popular Democrática de Corea --  GTO 68858,M,México,México,1,,
81487028,Paulina,Mascareñas,Saavedra,1956-02-23,Avenida Tabasco 310 722 -- San Cecilia de la Montaña --  AGS 52365,M,México,México,1,,
94110951,Dulce,Orozco,Benítez,1982-01-26,Eje vial Rentería 557 739 -- Nueva Fiji --  TAB 80941-0797,M,México,México,1,,
14857140,Teresa,Carrillo,Otero,1925-11-07,Circuito República Popular Democrática de Corea 765 Edif. 127  --  Depto. 901 -- San Marisol los altos --  HGO 63636,M,México,México,1,,
30945036,Julio César,Arenas,Peres,1938-02-07,Eje vial Mozambique 449 Interior 122 -- San Julio César los bajos --  NAY 41943-9829,M,México,México,1,,
91304193,Martha,Jaime,Navarro,1921-04-24,Circunvalación Turkmenistán 315 Interior 853 -- Vieja Mali --  GTO 69020,M,México,México,1,,
45269936,José Carlos,Rascón,Carbajal,1987-07-05,Privada Chiapas 006 Interior 895 -- Nueva Bosnia y Herzegovina --  YUC 87625,M,México,México,1,,
66963110,Gabriel,Garrido,Alvarez,1940-07-25,Andador Kiribati 850 Edif. 601  --  Depto. 296 -- Vieja Andorra --  TLAX 28252-4795,M,México,México,1,,
54135932,Abraham,Amaya,Mota,1920-10-09,Periférico Gaitán 326 Interior 225 -- Vieja Eritrea --  NAY 58633,M,México,México,1,,
78275812,Salma,Correa,Zúñiga,1979-02-23,Cerrada Tamaulipas 479 Edif. 624  --  Depto. 288 -- San Alejandra los bajos --  OAX 15526,M,México,México,1,,
37413224,María,Barajas,Gil,2002-03-31,Pasaje Rojas 981 Interior 189 -- San Norma los altos --  NL 44019,M,México,México,1,,
17492348,Luis Miguel,Gamez,Orozco,1995-06-16,Andador Senegal 337 Interior 787 -- Nueva Vanuatu --  CHIH 67644-2206,M,México,México,1,,
20906283,Blanca,García,Morales,1909-10-03,Viaducto Quintana Roo 941 Edif. 042  --  Depto. 056 -- San Patricia los altos --  QRO 53507,M,México,México,1,,
89277843,Jacinto,Rosas,Frías,1917-08-06,Andador Finlandia 770 Edif. 714  --  Depto. 123 -- Nueva Ghana --  SLP 01985,M,México,México,1,,
64893518,Alicia,Flores,Verdugo,1997-12-15,Retorno Azerbaiyán 995 337 -- San Reynaldo los bajos --  MOR 92490-0226,M,México,México,1,,
46711755,Wendolin,Ulibarri,Zamudio,1936-05-27,Calle Tailandia 947 Edif. 851  --  Depto. 372 -- Vieja Islandia --  TLAX 95295-2261,M,México,México,1,,
43957194,Darío,Salas,Magaña,1929-06-23,Continuación Sur Chávez 484 Edif. 689  --  Depto. 772 -- Nueva Uzbekistán --  Q. ROO 13462-3216,M,México,México,1,,
88958576,Marcela,Gracia,Arteaga,1965-03-22,Eje vial Maestas 222 564 -- San Caridad de la Montaña --  OAX 87574,M,México,México,1,,
82972080,Micaela,Segura,Niño,1982-02-23,Circuito Ortiz 844 062 -- Vieja Tonga --  ZAC 00726,M,México,México,1,,
91869722,Rufino,Otero,Báez,1952-07-05,Calle Chipre 927 461 -- San Modesto los altos --  MOR 22722,M,México,México,1,,
42329770,Isabel,Batista,Bermúdez,1923-12-22,Circunvalación Sur Maya 142 Edif. 650  --  Depto. 521 -- Vieja Luxemburgo --  COL 18249,M,México,México,1,,
47615625,Rosa,Guerra,Rivas,1970-04-18,Diagonal Escobar 888 Edif. 406  --  Depto. 531 -- Vieja Ucrania --  NL 86795-6663,M,México,México,1,,
18055887,Israel,Angulo,Regalado,1952-05-23,Corredor Sur Zapata 883 434 -- San Raúl los bajos --  TLAX 01221,M,México,México,1,,
84713865,Cristina,Salazar,Garay,1944-05-30,Calzada Cuba 545 Edif. 885  --  Depto. 558 -- San Victoria los bajos --  CHIH 76797,M,México,México,1,,
93900553,Laura,Aguirre,Cazares,1943-05-29,Privada Chad 128 718 -- San Carolina los altos --  Q. ROO 87673,M,México,México,1,,
50712793,Úrsula,Gonzales,Barrios,1935-12-17,Periférico Guatemala 824 216 -- San Evelio los altos --  COL 76099,M,México,México,1,,
79055079,Conchita,Rivera,Aguilera,1993-04-20,Peatonal Croacia 500 Interior 606 -- Vieja Côte d'Ivoire --  CHIH 77333,M,México,México,1,,
60144683,Felix,Cordero,Molina,1983-11-03,Pasaje Norte Lebrón 214 963 -- Vieja Mozambique --  GTO 15467,M,México,México,1,,
94850956,Concepción,Ulloa,Batista,1998-05-09,Calle Sur Luevano 916 950 -- San Cristina los altos --  CHIS 12466,M,México,México,1,,
74344581,Rosalia,Soto,Enríquez,1916-09-20,Viaducto Ecuador 565 Interior 875 -- Vieja Letonia --  MEX 06600-8150,M,México,México,1,,
19190389,Nadia,Rico,Collado,1996-09-04,Pasaje Valdez 436 Interior 987 -- San Eugenia los bajos --  BC 21758,M,México,México,1,,
99153953,Claudia,Rojo,Arredondo,1956-02-04,Diagonal Jordania 587 527 -- Nueva Côte d'Ivoire --  DF 29476,M,México,México,1,,
86801409,Alfredo,Gollum,Ledesma,1982-06-23,Andador Madagascar 916 Interior 651 -- Vieja República Federal Democrática de Nepal --  DGO 11858,M,México,México,1,,
43104253,Débora,Jurado,Mares,1907-12-06,Peatonal Sudán 998 Edif. 452  --  Depto. 401 -- Nueva República Centroafricana --  MICH 22464-9519,M,México,México,1,,
71443782,Yolanda,Vela,Carrera,1975-10-07,Calle Sur Mesa 840 327 -- Vieja Congo --  CHIH 98720,M,México,México,1,,
87117585,Eugenia,Cortez,Echeverría,1977-02-25,Retorno Valentín 703 376 -- San Paola los bajos --  GTO 71303-8445,H,México,México,1,,
41498811,Benito,Becerra,de la Fuente,1950-06-08,Eje vial Pedraza 643 139 -- Nueva Vanuatu --  CAMP 84636-4010,H,México,México,1,,
91490520,Leonardo,Ríos,Gutiérrez,1934-06-03,Viaducto Guanajuato 471 Interior 036 -- San Paola los bajos --  CHIS 98462,H,México,México,1,,
00742412,Francisco,Botello,Zayas,1939-12-25,Avenida Norte Marroquín 447 Interior 577 -- Nueva Comoras --  COL 52671,H,México,México,1,,
16982222,Delia,Riojas,Lemus,1922-03-10,Continuación Norte Prado 054 Edif. 442  --  Depto. 858 -- Nueva República Democrática del Congo --  MICH 85347-8130,H,México,México,1,,
25451030,Adela,Bueno,Montaño,1988-04-15,Andador Norte Rodrígez 085 Edif. 139  --  Depto. 409 -- San Rodrigo los bajos --  CAMP 88570-3598,H,México,México,1,,
95720319,Flavio,Rosas,Casárez,1919-07-24,Avenida Sur Lerma 924 Edif. 512  --  Depto. 462 -- Vieja Antigua y Barbuda --  MEX 59648,H,México,México,1,,
91843616,Norma,Zapata,Leyva,1906-10-30,Diagonal Mauricio 496 136 -- Vieja Reino Unido de Gran Bretaña e Irlanda del Norte --  VER 30178-9328,H,México,México,1,,
43237746,Karla,Castillo,Pizarro,1948-11-25,Boulevard Sur Camarillo 625 727 -- San Socorro los bajos --  CHIH 41374,H,México,México,1,,
71986548,Cynthia,Pichardo,Paz,1980-10-05,Andador Borrego 054 939 -- Nueva Irán --  MICH 55188,H,México,México,1,,
34504598,Marisol,Curiel,Jiménez,1950-11-23,Corredor Sur Mesa 557 133 -- San Úrsula de la Montaña --  CAMP 87987,H,México,México,1,,
02039404,Samuel,Almonte,Camacho,1994-10-22,Circunvalación Sur Avilés 124 Interior 522 -- Vieja República Democrática Popular Lao --  TLAX 03913-1029,H,México,México,1,,
89747520,Juan Carlos,Rincón,Gil,1913-04-27,Retorno San Luis Potosí 726 Interior 674 -- Nueva Malasia --  QRO 77904,H,México,México,1,,
48122412,Lorenzo,Centeno,Franco,1979-10-25,Andador Guanajuato 154 Edif. 516  --  Depto. 499 -- San Anel los altos --  BC 34705-5978,H,México,México,1,,
80994787,Roberto,Rubio,Ortega,1997-05-15,Peatonal Hidalgo 749 Edif. 969  --  Depto. 639 -- San Bernardo los altos --  COL 04081-6638,H,México,México,1,,
81553914,Frida,Gollum,Carmona,1951-07-03,Viaducto Nauru 327 Interior 843 -- San Frida de la Montaña --  ZAC 63173-7259,H,México,México,1,,
09014565,María del Carmen,Montaño,Vargas,1945-02-08,Boulevard Aguascalientes 791 Edif. 318  --  Depto. 840 -- Vieja Noruega --  SIN 70205,H,México,México,1,,
55466509,Ariadna,Malave,Covarrubias,1941-09-20,Calzada Norte Alejandro 557 248 -- San Camila de la Montaña --  VER 82366-2678,H,México,México,1,,
33109541,Clemente,Miramontes,del Valle,1976-11-13,Calle Domínguez 838 Interior 528 -- Nueva Antigua y Barbuda --  MOR 57704,H,México,México,1,,
46100122,Jesús,Miranda,Gaitán,1959-03-24,Callejón Zavala 301 Interior 442 -- Nueva Suiza --  CHIH 74279-8126,H,México,México,1,,
44286460,Ana Luisa,Rodríguez,Valles,1908-04-08,Ampliación Olivo 217 Interior 199 -- Vieja Mozambique --  Q. ROO 93991-9202,H,México,México,1,,
54600201,Genaro,Benítez,Cortez,1979-10-07,Prolongación Durango 362 955 -- Nueva República de Corea --  SIN 63000,H,México,México,1,,
92883499,Elsa,Olmos,Collado,1962-04-08,Ampliación Aranda 061 438 -- Nueva Samoa --  YUC 82820,H,México,México,1,,
69909450,Zoé,Rincón,Abrego,1979-06-03,Calle Colunga 548 Interior 107 -- San Verónica de la Montaña --  SIN 05836,H,México,México,1,,
74756810,Caridad,Carreón,Pacheco,1983-11-14,Callejón Norte Garibay 052 Edif. 092  --  Depto. 571 -- Vieja Iraq --  DF 56184,H,México,México,1,,
08388391,Magdalena,Segura,Saiz,1961-11-10,Callejón Yucatán 572 580 -- Nueva Mauritania --  YUC 06162,H,México,México,1,,
82981648,Arturo,Peralta,Arroyo,1919-11-17,Ampliación República Democrática del Congo 631 139 -- Nueva Mónaco --  NL 89000-4545,H,México,México,1,,
74081035,Miguel,Valverde,Serna,1980-03-01,Eje vial Curiel 665 285 -- San Cristian los bajos --  GRO 99651,H,México,México,1,,
83068638,José,Caraballo,Acevedo,1989-04-18,Privada Durango 178 Interior 407 -- San Gloria los altos --  NAY 00233,H,México,México,1,,
55885294,Abigail,Mascareñas,Vaca,1965-05-31,Ampliación Norte Escalante 862 Edif. 168  --  Depto. 923 -- Nueva Djibouti --  ZAC 71761-9053,H,México,México,1,,
48058360,José Carlos,Tafoya,Pacheco,1982-09-27,Boulevard Zamudio 323 Interior 519 -- San Evelio los bajos --  GTO 16923,H,México,México,1,,
06524814,Iván,Jimínez,Feliciano,1910-07-24,Pasaje Tuvalu 379 Edif. 195  --  Depto. 488 -- Vieja Mali --  HGO 06518,H,México,México,1,,
71884172,Rosario,Acevedo,Solorzano,1928-09-17,Circuito Barrera 907 Interior 201 -- San Miriam los bajos --  HGO 41535-8432,H,México,México,1,,
33202884,Alma,Quintana,Puga,1912-08-21,Cerrada Nueva Zelandia 126 353 -- Nueva San Vicente y las Granadinas --  SON 29432,H,México,México,1,,
06199500,Mónica,Tijerina,Vaca,1911-07-02,Circuito Perú 899 667 -- Nueva Arabia Saudita --  GRO 68947-1005,H,México,México,1,,
91027870,Miriam,Acevedo,Adame,1953-04-24,Viaducto Quintana Roo 118 Interior 570 -- Nueva Angola --  HGO 01747-8576,H,México,México,1,,
80921448,Abigail,Longoria,Casillas,1918-09-27,Avenida Cuba 971 012 -- Vieja Congo --  SON 60473-4131,H,México,México,1,,
52635779,Caridad,Escobar,Luevano,1908-08-07,Diagonal Bañuelos 455 Interior 830 -- San Isabel de la Montaña --  HGO 32023,H,México,México,1,,
44175856,Magdalena,Botello,Benavídez,1925-01-21,Callejón Norte Campos 486 Interior 074 -- San Gloria los altos --  MICH 49431,H,México,México,1,,
23680340,Octavio,Báez,Cornejo,1956-10-02,Prolongación Mares 629 Interior 704 -- Vieja Italia --  PUE 34913-9146,H,México,México,1,,
54346840,Esparta,Lucero,Peña,1951-07-02,Callejón Norte Ponce 023 Edif. 467  --  Depto. 879 -- San Alberto los altos --  TAMPS 67498-9717,H,México,México,1,,
05512195,Antonia,Gamboa,Gutiérrez,1975-04-23,Diagonal Baja California Sur 239 Edif. 125  --  Depto. 204 -- Vieja Emiratos Árabes Unidos --  HGO 80123,H,México,México,1,,
11342045,Dulce María,Delgado,Guerrero,1973-09-22,Calle Chiapas 000 Edif. 980  --  Depto. 039 -- Nueva Yemen --  CHIH 16940-2987,H,México,México,1,,
81941629,Frida,Palomo,Ordóñez,1955-03-24,Cerrada Tamaulipas 270 361 -- Nueva Haití --  BCS 21115,H,México,México,1,,
30690424,Norma,Lozano,Camacho,1991-06-27,Pasaje Norte de la O 899 Edif. 647  --  Depto. 506 -- Nueva Sudán --  TLAX 72886-4817,H,México,México,1,,
58534205,Serafín,Camacho,Palacios,1998-12-27,Calle Bangladesh 777 Interior 395 -- San René de la Montaña --  OAX 33050-8767,H,México,México,1,,
58833117,Darío,Barreto,Rico,1993-06-09,Peatonal Campeche 866 Interior 811 -- San Rolando de la Montaña --  COL 33468-4498,H,México,México,1,,
64954486,Martha,Caldera,Franco,1925-02-16,Circuito Norte Miramontes 093 Interior 203 -- Vieja Bulgaria --  MEX 05384,H,México,México,1,,
04069089,Miguel,Rangel,Corral,1987-08-02,Retorno Mónaco 176 Interior 572 -- Vieja Bahrein --  CHIH 98033-7374,H,México,México,1,,
74746491,Claudia,Camarillo,Hernández,1990-11-08,Cerrada de la Rosa 374 Interior 405 -- San Isabela los bajos --  SIN 38381,H,México,México,1,,
04682929,Conchita,Sánchez,Urías,1975-06-29,Callejón Túnez 677 Interior 846 -- San Benito de la Montaña --  HGO 31964,H,México,México,1,,
34118337,Reina,Acosta,Zapata,1992-03-07,Boulevard Norte Aguayo 925 Edif. 214  --  Depto. 815 -- San Yeni los altos --  TLAX 34083,H,México,México,1,,
99738341,Jesús,Sisneros,Soria,1963-12-04,Eje vial Sur Gurule 701 Edif. 757  --  Depto. 125 -- Vieja República Árabe Siria --  BCS 32551-5547,H,México,México,1,,
92687776,Rodolfo,Camarillo,Vigil,2001-11-08,Andador Aguascalientes 426 791 -- San Irma los altos --  TAMPS 92649,H,México,México,1,,
56573909,Jos,Vigil,Ferrer,1965-01-26,Cerrada Carrera 677 800 -- Vieja Sudáfrica --  CHIS 76745,H,México,México,1,,
04690450,Anabel,Regalado,Casillas,1907-03-15,Callejón Gaytán 931 Edif. 622  --  Depto. 588 -- San Jacinto los bajos --  AGS 40100,H,México,México,1,,
05910687,Sara,Quezada,Salcido,1913-01-12,Calzada Norte Bravo 204 Edif. 157  --  Depto. 013 -- Vieja Libia --  GTO 18610-9802,H,México,México,1,,
59060918,Magdalena,Loya,Núñez,1906-09-01,Avenida Sur Barragán 905 Edif. 370  --  Depto. 384 -- Nueva Turkmenistán --  TAMPS 89560-4341,H,México,México,1,,
15228864,Tomás,Baca,Razo,1975-09-12,Eje vial Sur Montenegro 671 753 -- San José María los altos --  TLAX 11020,H,México,México,1,,
89047422,Ofelia,Valadez,de Jesús,1964-07-16,Circuito Distrito Federal 626 454 -- San Indira los altos --  TAMPS 23269-2552,H,México,México,1,,
34116432,Antonia,Mateo,Pineda,1981-05-31,Pasaje Ramírez 038 Edif. 047  --  Depto. 172 -- Vieja Sudán --  OAX 55672,H,México,México,1,,
38071195,Wendolin,Jurado,Monroy,1983-07-16,Circuito Hidalgo 040 Edif. 140  --  Depto. 033 -- San Carlos los bajos --  TLAX 21029-1301,H,México,México,1,,
54984240,Amelia,Treviño,Márquez,1984-09-02,Diagonal Espinosa 999 789 -- San Ernesto de la Montaña --  CHIS 94977,H,México,México,1,,
24019132,Lourdes,Hidalgo,Castañeda,1972-01-19,Cerrada Vietman 174 055 -- San Natalia de la Montaña --  GRO 52144-8670,H,México,México,1,,
04775652,Violeta,Acosta,Hernández,1937-09-12,Eje vial Juárez 512 Edif. 577  --  Depto. 833 -- San Irene los altos --  COL 11984,H,México,México,1,,
44958152,Iván,Zedillo,Garza,1933-10-17,Cerrada Suriname 634 Edif. 410  --  Depto. 096 -- Vieja República de Moldova --  CAMP 63914-3317,H,México,México,1,,
47167339,Natividad,Trujillo,Barela,2000-07-03,Periférico Namibia 366 Edif. 010  --  Depto. 147 -- Nueva Togo --  TAMPS 28853-1288,H,México,México,1,,
61489387,Magdalena,Negrón,Aponte,1985-01-06,Diagonal Sonora 984 Edif. 892  --  Depto. 617 -- Vieja Panamá --  GTO 04710-0216,H,México,México,1,,
21314650,Eloisa,Cervantes,Márquez,1997-07-08,Callejón Quesada 376 Edif. 449  --  Depto. 326 -- San Óscar de la Montaña --  TAB 34296,H,México,México,1,,
55090124,Catalina,Alba,Correa,1918-10-26,Avenida Michoacán de Ocampo 030 426 -- San Daniela de la Montaña --  TAMPS 83754,H,México,México,1,,
68783259,Guadalupe,Peña,Abreu,1922-04-24,Eje vial Espinal 983 Edif. 328  --  Depto. 606 -- San María Elena de la Montaña --  ZAC 86940,H,México,México,1,,
87665307,Salma,Griego,Medrano,1979-07-10,Cerrada Almanza 041 Interior 854 -- San Virginia los altos --  OAX 57837,H,México,México,1,,
03565230,Bernardo,Candelaria,Ordóñez,1923-08-05,Circuito República Popular Democrática de Corea 092 Edif. 824  --  Depto. 301 -- San Aurelio de la Montaña --  TLAX 94348-5251,H,México,México,1,,
78700635,Beatriz,Mondragón,Cantú,1980-11-06,Cerrada Guerra 227 Interior 409 -- Vieja Turkmenistán --  SIN 32777,H,México,México,1,,
82225827,Hermelinda,Suárez,Arenas,1911-11-15,Avenida Italia 778 Edif. 264  --  Depto. 061 -- Vieja Belarús --  CHIS 97983-9374,H,México,México,1,,
40461724,Diana,Guerra,Padilla,1921-11-11,Viaducto Sur Barajas 374 Edif. 403  --  Depto. 407 -- Vieja Tayikistán --  MICH 91869-3245,H,México,México,1,,
30606302,Teodoro,Hidalgo,Díaz,1971-03-13,Circunvalación Burundi 512 292 -- Vieja España --  GRO 97665,H,México,México,1,,
13893248,Catalina,Casanova,Cotto,1995-06-17,Andador Durango 002 825 -- Nueva Djibouti --  JAL 09531-3376,H,México,México,1,,
